Origin,Destination,dist_da_t_op,time_da_t_op,toll_op,hbw_lo_pk,hbw_med_pk,hbw_hi_pk,hbc_hi_op,hbs_hi_op,hbo_hi_op,nhb_hi_op
104,135,8.5,11.8,0,-0.697,-0.539,-0.495,-0.256,0.376,-0.076,-0.296
104,136,10.3,14.6,0,-0.91,-0.68,-0.596,-0.335,0.306,-0.162,-0.416
104,137,12.4,16.4,0,-1.222,-0.858,-0.721,-0.413,0.216,-0.249,-0.536
104,138,14.6,19.2,0,-1.641,-1.038,-0.817,-0.542,0.115,-0.324,-0.621
104,139,15.2,18.9,0,-1.562,-1.032,-0.824,-0.515,0.112,-0.36,-0.684
104,140,17.1,20.5,0,-1.874,-1.139,-0.869,-0.568,0.059,-0.392,-0.732
104,141,14.4,18.2,0,-1.582,-1.002,-0.787,-0.487,0.141,-0.313,-0.634
104,142,16.7,21.6,0,-1.9,-1.162,-0.892,-0.568,0.06,-0.393,-0.761
104,143,16.6,22.2,0,-1.898,-1.185,-0.919,-0.582,0.045,-0.404,-0.725
104,144,18.1,24,0,-1.922,-1.226,-0.958,-0.615,0.014,-0.438,-0.76
104,145,19.4,26.3,0,-2.353,-1.397,-1.058,-0.699,-0.07,-0.516,-0.817
104,146,18.7,23.7,0,-2.134,-1.257,-0.943,-0.644,-0.018,-0.465,-0.831
104,147,11.8,15.6,0,-1.344,-0.848,-0.672,-0.384,0.247,-0.203,-0.477
104,148,15.4,20.4,0,-1.78,-1.082,-0.838,-0.504,0.12,-0.318,-0.625
104,149,15.9,21.3,0,-1.905,-1.133,-0.872,-0.537,0.087,-0.343,-0.667
104,150,13.2,16.9,0,-1.485,-0.938,-0.738,-0.418,0.212,-0.24,-0.53
104,151,11.5,15.1,0,-1.198,-0.815,-0.669,-0.364,0.269,-0.185,-0.455
104,152,7.7,11.4,0,-0.74,-0.556,-0.494,-0.239,0.395,-0.064,-0.283
104,153,10.3,14.1,0,-1.191,-0.786,-0.634,-0.336,0.304,-0.131,-0.38
104,154,13.3,21.2,0,-1.604,-1.066,-0.865,-0.479,0.151,-0.293,-0.614
104,155,66.8,76.2,0.605,-7.549,-4.246,-3.104,-2.008,-1.509,-1.861,-3.001
104,156,54.3,64.3,0.242,-6.87,-3.928,-2.898,-1.964,-1.398,-1.808,-2.525
104,157,54.8,56.1,0.605,-6.164,-3.394,-2.437,-1.55,-1.048,-1.404,-2.31
104,158,53.5,54.3,0.605,-5.912,-3.269,-2.352,-1.49,-0.989,-1.34,-2.127
104,159,56.9,59.7,0.605,-6.572,-3.648,-2.635,-1.691,-1.189,-1.543,-2.507
104,160,53.3,56.1,0.605,-6.045,-3.353,-2.42,-1.543,-1.041,-1.394,-2.325
104,161,48.4,51.1,0.605,-5.686,-3.169,-2.299,-1.448,-0.946,-1.299,-2.122
104,162,46.6,48.9,0.605,-5.325,-3.033,-2.212,-1.383,-0.883,-1.236,-1.855
104,163,46.3,52.2,0.605,-5.228,-2.97,-2.189,-1.32,-0.82,-1.173,-2.099
104,164,42.6,48.3,0.605,-5.02,-2.886,-2.138,-1.283,-0.781,-1.137,-1.86
104,165,43.2,53.7,0.605,-5.267,-3.065,-2.302,-1.377,-0.873,-1.228,-2.012
104,166,42.4,44.6,0.605,-4.962,-2.785,-2.034,-1.237,-0.735,-1.088,-1.898
104,167,38.4,41.2,0.605,-4.654,-2.615,-1.911,-1.137,-0.635,-0.989,-1.669
104,168,44.8,51.4,0.605,-5.522,-3.136,-2.311,-1.442,-0.941,-1.294,-1.36195
104,169,41.2,44.2,0.605,-4.835,-2.758,-2.028,-1.22,-0.717,-1.072,-1.756
104,170,32.3,35.4,0.605,-4.054,-2.336,-1.742,-0.954,-0.453,-0.806,-1.395
104,171,27.6,34.9,0.345,-3.339,-1.969,-1.504,-0.795,-0.264,-0.636,-1.144
104,172,28.3,41.2,0,-3.535,-2.125,-1.635,-1.026,-0.4,-0.839,-1.32
104,173,34.3,43.9,0.346,-4.546,-2.638,-1.978,-1.127,-0.63,-0.979,-1.647
104,174,34.6,38.5,0.605,-4.143,-2.413,-1.809,-1.008,-0.507,-0.86,-1.323
104,175,31,33.3,0.605,-3.748,-2.15,-1.6,-0.877,-0.377,-0.734,-1.3
104,176,38.5,45.8,0.605,-4.694,-2.725,-2.04,-1.18,-0.68,-1.033,-1.757
104,177,54,64.1,0.605,-6.573,-3.746,-2.769,-1.734,-1.228,-1.584,-2.516
104,178,47.1,59.4,0.605,-5.981,-3.476,-2.609,-1.594,-1.09,-1.445,-2.337
104,179,33.1,40.4,0.605,-4.371,-2.538,-1.907,-1.059,-0.55,-0.909,-1.582
104,180,35.9,46.8,0.463,-4.688,-2.768,-2.101,-1.199,-0.69,-1.047,-1.485
104,181,38.1,51.3,0.479,-4.832,-2.854,-2.167,-1.236,-0.722,-1.085,-1.811
104,182,39.2,53.4,0.22,-4.265,-2.605,-2.015,-1.32,-0.687,-1.127,-1.496
104,183,28.1,35.9,0,-3.638,-2.203,-1.715,-1.012,-0.384,-0.836,-1.321
104,184,22.6,27.4,0,-2.614,-1.522,-1.132,-0.776,-0.146,-0.588,-0.957
104,185,20.4,24.3,0,-2.285,-1.344,-1.003,-0.681,-0.055,-0.501,-0.877
104,186,23.2,26.6,0,-2.643,-1.517,-1.117,-0.765,-0.139,-0.582,-1.011
104,187,21.6,28.4,0,-2.766,-1.625,-1.22,-0.786,-0.159,-0.616,-1.059
104,188,19.4,27.8,0,-2.445,-1.46,-1.118,-0.706,-0.083,-0.519,-0.895
104,189,29.4,42.5,0,-3.447,-2.013,-1.52,-0.998,-0.371,-0.814,-1.37
104,190,20.7,31.3,0,-2.5,-1.526,-1.183,-0.743,-0.113,-0.555,-1.36195
104,191,20.5,29,0,-2.507,-1.519,-1.162,-0.717,-0.088,-0.531,-0.929
104,192,16.8,20.5,0,-1.871,-1.117,-0.847,-0.57,0.057,-0.392,-0.744
104,193,52,68.2,0.151,-6.98,-3.914,-2.854,-1.879,-1.374,-1.732,-1.882
104,194,51.5,59.7,0,-4.073,-2.27,-1.649,-1.163,-0.539,-0.977,-2.446
104,195,40.7,45.5,0,-4.688,-2.564,-1.831,-1.324,-0.696,-1.137,-1.36195
104,196,50.5,57.6,0,-6.026,-3.312,-2.375,-1.728,-1.101,-1.542,-2.073
104,197,35.9,45.3,0,-3.466,-2.032,-1.54,-1.006,-0.378,-0.82,-1.415
104,198,29.2,32,0,-3.292,-1.887,-1.371,-0.939,-0.31,-0.772,-1.333
104,199,61,69.2,0,-6.981,-3.859,-2.782,-2.031,-1.401,-1.843,-2.855
104,200,58.2,79.1,0.605,-5.581,-3.357,-2.567,-1.54,-1.03,-1.39,-2.115
104,201,78.8,106.3,0.605,-10.064,-5.678,-4.162,-2.697,-2.192,-2.547,-1.36195
104,202,70.8,96.7,0.605,-9.143,-5.154,-3.774,-2.419,-1.911,-2.27,-3.616
104,203,76.7,102,0.403,-9.72,-5.51,-4.055,-2.621,-2.116,-2.471,-1.36195
104,204,85.7,120.9,0.605,-11.69,-6.566,-4.793,-3.486,-2.859,-3.302,-3.884
104,205,98.6,120.5,0,-11.473,-6.376,-4.612,-3.382,-2.752,-3.192,-5.009
104,206,90.8,107.4,0,-7.8,-4.367,-3.181,-2.296,-1.669,-2.108,-3.281
104,207,80,94.9,0,-9.723,-5.408,-3.918,-2.866,-2.238,-2.679,-1.36195
104,208,63.7,76.6,0,-6.256,-3.362,-2.366,-1.729,-1.104,-1.541,-1.36195
104,209,89.8,109.9,0,-10.439,-5.854,-4.266,-3.11,-2.483,-2.924,-4.409
104,210,68.1,71.3,0,-6.683,-3.559,-2.482,-1.841,-1.213,-1.653,-1.36195
104,211,42.5,61.2,0,-4.884,-2.868,-2.173,-1.451,-0.833,-1.264,-1.36195
104,212,63.8,63.2,0,-7.218,-3.869,-2.711,-1.998,-1.367,-1.811,-2.895
104,213,70.6,68.8,0,-7.648,-4.106,-2.881,-2.127,-1.501,-1.938,-3.082
104,214,54.9,61.8,0,-6.313,-3.667,-2.75,-1.879,-1.251,-1.692,-2.511
104,215,41,59.6,0,-4.992,-2.945,-2.234,-1.5,-0.867,-1.314,-1.36195
104,216,3.5,7.5,0,0.597,0.164,-0.054,0.008,0.994,0.2,-0.105
104,217,43,55.6,0,-5.465,-3.157,-2.356,-1.611,-0.984,-1.425,-2.105
104,218,35.3,48,0,-3.98,-2.403,-1.804,-1.21,-0.585,-1.026,-1.671
104,219,33.5,46.7,0,-3.776,-2.319,-1.763,-1.166,-0.537,-0.983,-1.579
104,220,29.5,43,0,-3.32,-2.115,-1.639,-1.066,-0.438,-0.883,-1.423
104,221,27.2,39.6,0,-3.22,-2.003,-1.543,-0.982,-0.355,-0.799,-1.3
104,222,25,34.9,0,-2.948,-1.846,-1.442,-0.9,-0.272,-0.717,-1.156
104,223,17.7,20.3,0,-2.293,-1.43,-1.132,-0.628,0,-0.439,-0.743
104,224,16.6,20.2,0,-1.812,-1.796,-1.661,-0.924,-0.337,-0.761,-1.167
104,225,15.5,18.4,0,-1.532,-1.204,-1.044,-0.559,0.068,-0.368,-0.646
104,226,3,6.1,0,0.038,-0.126,-0.234,-0.062,0.672,0.114,-0.04
104,227,5.8,8.8,0,-0.213,-0.3,-0.374,-0.152,0.483,0.015,-0.193
104,228,7.7,10.6,0,-0.806,-0.553,-0.468,-0.198,0.438,-0.023,-1.36195
104,229,12.6,15,0,-1.011,-0.755,-0.647,-0.353,0.278,-0.189,-0.485
104,230,133.5,162.1,0.00116,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
104,231,503.5,537.1,0.00116,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
104,232,1670.6,1871.1,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
104,233,1654.7,1856.3,0.0058,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
104,234,32,174.7,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
104,235,7553.5,8217.1,0.00116,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
104,236,8053.5,8817.1,0.00116,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
105,1,38.4,53.2,0,-4.154,-2.498,-1.867,-1.341,-0.713,-1.156,-1.902
105,2,39.4,53.8,0.04,-4.414,-2.577,-1.912,-1.349,-0.721,-1.163,-1.816
105,3,46.5,55.4,0.475,-4.899,-2.86,-2.126,-1.5,-0.873,-1.314,-2.071
105,4,46,52.5,0.57,-5.133,-2.974,-2.202,-1.471,-0.93,-1.333,-2.02
105,5,44.7,49.2,0.535,-4.574,-2.653,-1.968,-1.385,-0.768,-1.208,-1.903
105,6,43.1,47.8,0.57,-4.702,-2.698,-1.994,-1.353,-0.773,-1.198,-1.891
105,7,41.9,45.9,0.57,-4.76,-2.727,-2.008,-1.28,-0.774,-1.146,-1.849
105,8,43.1,49.5,0.57,-5.024,-2.893,-2.137,-1.35,-0.85,-1.204,-1.949
105,9,42.3,47.9,0.57,-4.948,-2.826,-2.081,-1.314,-0.814,-1.169,-1.907
105,10,39.8,44.7,0.57,-4.62,-2.64,-1.951,-1.227,-0.724,-1.095,-1.752
105,11,35.2,50.2,0,-3.784,-2.31,-1.752,-1.225,-0.599,-1.043,-1.678
105,12,34.6,49.2,0,-4.082,-2.379,-1.775,-1.214,-0.587,-1.028,-1.689
105,13,37.7,51.4,0.138,-4.339,-2.527,-1.888,-1.29,-0.671,-1.11,-1.766
105,14,32.3,47.3,0,-3.82,-2.243,-1.685,-1.137,-0.509,-0.95,-1.556
105,15,36.5,48.7,0.248,-4.062,-2.385,-1.796,-1.213,-0.585,-1.025,-1.663
105,16,30.7,48.1,0.032,-3.785,-2.242,-1.699,-1.125,-0.497,-0.938,-1.495
105,17,36.7,41,0.57,-4.431,-2.548,-1.875,-1.157,-0.659,-1.012,-1.796
105,18,34,37.8,0.57,-3.958,-2.279,-1.689,-1.011,-0.511,-0.864,-1.402
105,19,37,41.4,0.57,-4.266,-2.439,-1.801,-1.123,-0.622,-0.98,-1.604
105,20,36.5,42.3,0.57,-4.255,-2.465,-1.835,-1.15,-0.624,-1.001,-1.563
105,21,32.8,35.6,0.57,-3.852,-2.196,-1.619,-0.963,-0.462,-0.816,-1.37
105,22,33.8,38.5,0.57,-3.992,-2.276,-1.679,-1.018,-0.517,-0.871,-1.481
105,23,31,34.2,0.57,-3.656,-2.113,-1.57,-0.913,-0.413,-0.767,-1.29
105,24,27.3,30.9,0.57,-3.384,-2.01,-1.511,-0.834,-0.335,-0.688,-1.162
105,25,30.4,34.1,0.57,-3.647,-2.128,-1.58,-0.926,-0.425,-0.781,-1.366
105,26,31.9,37.1,0.57,-3.787,-2.211,-1.651,-0.968,-0.467,-0.822,-1.396
105,27,29,31.7,0.57,-3.367,-1.961,-1.46,-0.83,-0.329,-0.684,-1.192
105,28,32.9,39.5,0.57,-3.869,-2.26,-1.694,-0.99,-0.491,-0.844,-1.412
105,29,27.2,42,0,-3.284,-1.971,-1.506,-0.99,-0.362,-0.804,-1.332
105,30,26.9,42.7,0,-3.278,-1.983,-1.525,-0.992,-0.364,-0.805,-1.307
105,31,28.1,45.3,0,-3.466,-2.079,-1.593,-1.042,-0.413,-0.852,-1.325
105,32,25.1,38.9,0,-3.082,-1.826,-1.387,-0.906,-0.278,-0.718,-1.206
105,33,22.9,35.5,0,-2.77,-1.664,-1.276,-0.808,-0.182,-0.622,-1.043
105,34,20.8,27.8,0,-2.485,-1.593,-1.251,-0.756,-0.129,-0.572,-0.937
105,35,21.2,27.5,0.154,-2.69,-1.649,-1.282,-0.73,-0.128,-0.553,-0.942
105,36,23.3,29.3,0.494,-2.849,-1.731,-1.336,-0.703,-0.181,-0.55,-1.009
105,37,25.7,32.2,0.57,-3.21,-1.912,-1.451,-0.781,-0.282,-0.636,-1.195
105,38,24.4,32.7,0.285,-3.198,-1.953,-1.515,-0.801,-0.292,-0.654,-1.36195
105,39,29.9,34.6,0.57,-3.723,-2.22,-1.683,-0.932,-0.427,-0.786,-1.512
105,40,23.6,27.3,0.57,-2.576,-1.657,-1.285,-0.662,-0.163,-0.518,-0.985
105,41,24.8,28.6,0.57,-2.794,-1.733,-1.324,-0.701,-0.2,-0.556,-0.994
105,42,23.1,26.2,0.57,-2.685,-1.655,-1.271,-0.641,-0.14,-0.495,-0.931
105,43,20.5,23.6,0.57,-2.277,-1.488,-1.169,-0.565,-0.064,-0.421,-0.817
105,44,18.9,23,0.228,-2.335,-1.445,-1.127,-0.617,-0.015,-0.438,-0.789
105,45,20,25.2,0.214,-2.366,-1.505,-1.185,-0.622,-0.076,-0.462,-0.854
105,46,23,31,0.19,-2.924,-1.768,-1.364,-0.738,-0.205,-0.581,-1.029
105,47,21.3,30.6,0,-2.8,-1.702,-1.317,-0.827,-0.198,-0.637,-1.099
105,48,21.6,31.1,0,-2.686,-1.605,-1.226,-0.779,-0.15,-0.591,-1.016
105,49,21.9,32.7,0,-2.646,-1.596,-1.228,-0.775,-0.148,-0.588,-0.986
105,50,18.9,27.5,0,-2.515,-1.526,-1.178,-0.72,-0.092,-0.532,-0.856
105,51,16.6,22.3,0,-2.277,-1.424,-1.124,-0.631,-0.004,-0.442,-0.689
105,52,19.6,27.1,0,-2.413,-1.483,-1.153,-0.697,-0.068,-0.51,-0.863
105,53,16.6,20.6,0,-2.033,-1.317,-1.047,-0.578,0.049,-0.392,-0.708
105,54,14.4,18.2,0,-2.032,-1.311,-1.048,-0.544,0.087,-0.359,-0.615
105,55,14.5,17.7,0,-2.134,-1.477,-1.227,-0.651,-0.111,-0.477,-0.827
105,56,13.5,16.8,0,-1.627,-1.231,-1.053,-0.55,0.085,-0.368,-0.61
105,57,12.9,17.3,0,-1.733,-1.212,-1,-0.502,0.125,-0.327,-0.586
105,58,12.1,16,0,-1.559,-1.049,-0.854,-0.443,0.182,-0.258,-0.497
105,59,16.4,22.4,0,-1.952,-1.287,-1.032,-0.595,0.033,-0.409,-0.713
105,60,14.7,19.9,0,-1.638,-1.14,-0.938,-0.523,0.104,-0.34,-0.647
105,61,14.9,20.6,0,-2.083,-1.37,-1.109,-0.579,0.05,-0.392,-0.668
105,62,15.6,21.6,0,-2.163,-1.419,-1.145,-0.603,0.025,-0.413,-0.669
105,63,17.5,22.7,0,-2.245,-1.38,-1.079,-0.629,-0.002,-0.441,-0.748
105,64,15.6,20.7,0,-1.964,-1.258,-1.001,-0.566,0.062,-0.378,-0.649
105,65,12.5,17.5,0,-1.903,-1.304,-1.068,-0.599,0.03,-0.421,-0.643
105,66,13.3,16.9,0,-1.842,-1.175,-0.934,-0.512,0.118,-0.325,-1.36195
105,67,19.1,26.4,0,-2.227,-1.348,-1.043,-0.625,0.005,-0.436,-0.831
105,68,13.4,17,0,-1.574,-1.147,-0.968,-0.492,0.137,-0.308,-0.582
105,69,13.6,20,0,-1.695,-1.299,-1.107,-0.598,0.032,-0.424,-0.759
105,70,10.2,15.9,0,-0.992,-0.825,-0.753,-0.381,0.259,-0.189,-0.455
105,71,10.1,15.1,0,-1.093,-0.819,-0.71,-0.346,0.29,-0.154,-0.427
105,72,8.4,11.9,0,-0.995,-0.725,-0.62,-0.28,0.358,-0.088,-0.329
105,73,10.4,14.8,0,-1.318,-0.942,-0.796,-0.397,0.238,-0.207,-0.449
105,74,9.6,14.9,0,-1.134,-0.843,-0.73,-0.362,0.271,-0.177,-0.393
105,75,8.5,12.5,0,-0.969,-0.746,-0.657,-0.299,0.335,-0.108,-0.328
105,76,8,13.6,0,-0.923,-0.724,-0.645,-0.322,0.316,-0.136,-0.345
105,77,6.1,10.6,0,-0.62,-0.543,-0.516,-0.219,0.428,-0.029,-0.238
105,78,6.2,11.3,0,-0.671,-0.577,-0.542,-0.241,0.392,-0.059,-0.247
105,79,8.7,13.7,0,-1.05,-0.799,-0.698,-0.336,0.297,-0.154,-0.357
105,80,6.7,12.8,0,-0.848,-0.655,-0.584,-0.263,0.372,-0.077,-0.265
105,81,10.7,16.7,0,-1.458,-0.979,-0.809,-0.38,0.255,-0.188,-0.467
105,82,17.3,22.4,0,-2.104,-1.284,-0.998,-0.608,0.019,-0.42,-1.36195
105,83,12.5,20.2,0,-1.614,-1.068,-0.871,-0.488,0.146,-0.3,-0.607
105,84,8.7,16.3,0,-1.087,-0.784,-0.677,-0.341,0.297,-0.14,-0.375
105,85,4.9,10.5,0,-0.493,-0.467,-0.469,-0.197,0.454,-0.009,-0.201
105,86,8.5,16.6,0,-1.277,-1.062,-0.918,-0.627,0.217,-0.273,-0.538
105,87,7.5,14.7,0,-0.786,-0.662,-0.617,-0.319,0.323,-0.131,-0.374
105,88,4.9,11.8,0,-0.412,-0.447,-0.475,-0.215,0.448,-0.021,-0.233
105,89,5.8,12.6,0,-0.51,-0.512,-0.524,-0.246,0.405,-0.053,-0.28
105,90,4.2,10.9,0,-0.338,-0.392,-0.427,-0.182,0.482,0.011,-0.187
105,91,5.7,12.3,0,-0.789,-0.667,-0.62,-0.257,0.393,-0.064,-0.339
105,92,2.8,6.9,0,-0.074,-0.205,-0.275,-0.096,0.806,0.153,-0.016
105,93,2.6,7.1,0,0.007,-0.176,-0.269,-0.087,0.775,0.127,-0.033
105,94,2.4,6.7,0,-0.17,-0.293,-0.336,-0.121,0.742,0.072,-0.063
105,95,4.2,8.2,0,-0.239,-0.349,-0.403,-0.135,0.555,0.056,-0.148
105,96,2.1,5,0,0.074,-0.164,-0.254,-0.112,0.79,0.131,-0.068
105,97,4.2,9.8,0,-0.645,-0.609,-0.592,-0.246,0.42,-0.049,-0.246
105,98,5.1,8.9,0,-0.402,-0.443,-0.461,-0.164,0.488,0.03,-0.187
105,99,8.5,13.6,0,-0.991,-0.736,-0.637,-0.306,0.332,-0.12,-0.349
105,100,7.1,11.5,0,-0.812,-0.641,-0.573,-0.241,0.403,-0.054,-0.26
105,101,8.1,14.8,0,-0.952,-0.744,-0.663,-0.288,0.357,-0.098,-0.361
105,102,10.5,19.8,0,-1.318,-0.97,-0.835,-0.394,0.247,-0.203,-1.36195
105,103,2.1,6.4,0,-0.396,-0.735,-0.694,-0.453,0.531,-0.278,-0.554
105,104,3.8,7.3,0,-0.016,-0.227,-0.344,-0.128,0.63,0.07,-0.178
105,105,1.6,4.2,0,0.285,-0.02,-0.153,-0.038,1.027,0.2,0.064
105,106,2.2,5.7,0,0.226,-0.044,-0.182,-0.057,0.86,0.194,0.022
105,107,3,7.2,0,0.158,-0.09,-0.222,-0.09,0.858,0.144,-0.063
105,108,5.2,10.3,0,-0.417,-0.417,-0.431,-0.2,0.452,-0.003,-0.219
105,109,7,13.2,0,-0.746,-0.604,-0.56,-0.28,0.358,-0.095,-0.356
105,110,9.8,18.5,0,-1.252,-0.88,-0.741,-0.412,0.226,-0.224,-0.534
105,111,11.3,16.4,0,-1.285,-0.851,-0.696,-0.395,0.241,-0.207,-0.487
105,112,7.8,13,0,-0.901,-0.649,-0.561,-0.294,0.344,-0.109,-0.381
105,113,6.8,10.9,0,-0.527,-0.461,-0.45,-0.233,0.407,-0.046,-0.286
105,114,9.2,13.7,0,-0.849,-0.652,-0.581,-0.317,0.318,-0.13,-0.403
105,115,13.6,19.3,0,-1.506,-0.997,-0.804,-0.475,0.156,-0.293,-0.655
105,116,9.8,14.1,0,-0.693,-0.615,-0.594,-0.332,0.304,-0.157,-0.465
105,117,11.3,16.5,0,-1.085,-0.802,-0.692,-0.388,0.245,-0.208,-0.533
105,118,11.9,16.7,0,-0.962,-0.757,-0.674,-0.398,0.233,-0.219,-0.539
105,119,17.6,26.1,0,-2.204,-1.347,-1.045,-0.654,-0.024,-0.466,-0.83
105,120,13.1,19.6,0,-1.253,-0.907,-0.768,-0.461,0.169,-0.277,-0.595
105,121,17.9,27.7,0,-1.966,-1.309,-1.05,-0.652,-0.023,-0.47,-0.853
105,122,19.6,24.7,0,-1.847,-1.281,-1.024,-0.655,-0.029,-0.47,-0.884
105,123,15.6,19,0,-1.213,-0.927,-0.794,-0.493,0.136,-0.318,-0.687
105,124,14.1,18.5,0,-1.037,-0.842,-0.747,-0.455,0.172,-0.282,-0.638
105,125,13.2,17.3,0,-1.088,-0.825,-0.711,-0.425,0.2,-0.249,-0.575
105,126,15.9,19.6,0,-2.009,-1.18,-0.896,-0.54,0.088,-0.363,-0.738
105,127,15.4,22.1,0,-1.723,-1.124,-0.889,-0.531,0.094,-0.359,-0.747
105,128,14.7,21.6,0,-1.281,-0.977,-0.839,-0.517,0.111,-0.343,-0.704
105,129,14,19.6,0,-1.325,-0.946,-0.786,-0.48,0.151,-0.301,-0.64
105,130,11.3,19.2,0,-1.548,-0.99,-0.801,-0.521,0.094,-0.343,-0.616
105,131,8.6,15.7,0,-0.912,-0.67,-0.587,-0.434,0.204,-0.241,-0.473
105,132,5.9,10.3,0,-0.545,-0.461,-0.438,-0.277,0.352,-0.091,-0.231
105,133,7,13.5,0,-0.912,-0.627,-0.531,-0.306,0.321,-0.128,-0.32
105,134,9,16.3,0,-1.061,-0.791,-0.695,-0.367,0.267,-0.182,-0.446
105,135,9,14.1,0,-0.888,-0.677,-0.605,-0.333,0.303,-0.145,-0.373
105,136,10.5,16.5,0,-1.019,-0.783,-0.688,-0.398,0.238,-0.216,-0.488
105,137,11.4,17.7,0,-1.302,-0.918,-0.77,-0.436,0.2,-0.252,-0.551
105,138,14.8,21.2,0,-1.794,-1.146,-0.911,-0.56,0.07,-0.374,-0.688
105,139,15.4,20.9,0,-1.728,-1.134,-0.908,-0.568,0.058,-0.394,-0.759
105,140,17.3,22.5,0,-2.034,-1.255,-0.971,-0.621,0.007,-0.441,-0.799
105,141,14.5,20.2,0,-1.741,-1.116,-0.887,-0.541,0.087,-0.362,-0.704
105,142,16.9,23.6,0,-2.059,-1.277,-0.994,-0.622,0.006,-0.442,-0.828
105,143,16.9,23.4,0,-2.004,-1.27,-0.996,-0.627,0.001,-0.445,-0.791
105,144,18.1,24.9,0,-2.052,-1.311,-1.028,-0.654,-0.026,-0.473,-0.83
105,145,19,26.8,0,-2.393,-1.463,-1.132,-0.729,-0.099,-0.542,-0.831
105,146,18.8,25.6,0,-2.292,-1.37,-1.043,-0.697,-0.069,-0.513,-0.895
105,147,12.4,17.8,0,-1.504,-0.969,-0.776,-0.455,0.176,-0.27,-0.553
105,148,15.8,22.6,0,-1.941,-1.207,-0.947,-0.578,0.051,-0.392,-0.697
105,149,16.5,23.6,0,-2.065,-1.259,-0.98,-0.61,0.02,-0.418,-0.745
105,150,13.8,19.2,0,-1.638,-1.053,-0.839,-0.493,0.137,-0.309,-0.615
105,151,12.7,18.3,0,-1.512,-0.981,-0.786,-0.467,0.165,-0.283,-0.571
105,152,11,15.4,0,-1.213,-0.822,-0.68,-0.386,0.247,-0.198,-0.497
105,153,13.9,18.2,0,-1.671,-1.038,-0.814,-0.478,0.155,-0.288,-0.594
105,154,16.8,25.3,0,-2.113,-1.334,-1.058,-0.627,0.001,-0.439,-0.834
105,155,64.9,75.4,0.57,-7.276,-4.102,-3.002,-1.992,-1.492,-1.845,-2.941
105,156,52,63.3,0.228,-6.554,-3.744,-2.756,-1.928,-1.33,-1.75,-2.618
105,157,52.8,55.4,0.57,-5.889,-3.246,-2.331,-1.533,-1.033,-1.386,-2.216
105,158,51.5,53.6,0.57,-5.644,-3.127,-2.25,-1.472,-0.971,-1.324,-2.119
105,159,55,59,0.57,-6.311,-3.505,-2.533,-1.674,-1.173,-1.526,-2.418
105,160,51.4,55.4,0.57,-5.769,-3.206,-2.315,-1.525,-1.025,-1.379,-2.254
105,161,46.5,50.4,0.57,-5.404,-3.024,-2.196,-1.43,-0.93,-1.283,-2.059
105,162,44.7,48.1,0.57,-5.048,-2.884,-2.107,-1.367,-0.867,-1.219,-1.773
105,163,44.3,51.5,0.57,-4.957,-2.824,-2.084,-1.304,-0.803,-1.157,-2.022
105,164,40.6,47.6,0.57,-4.757,-2.747,-2.038,-1.268,-0.767,-1.12,-1.746
105,165,41.2,53,0.57,-4.988,-2.917,-2.196,-1.358,-0.858,-1.211,-1.943
105,166,40.5,43.9,0.57,-4.69,-2.642,-1.932,-1.219,-0.72,-1.072,-1.803
105,167,36.4,40.5,0.57,-4.381,-2.471,-1.808,-1.121,-0.619,-0.973,-1.573
105,168,42.9,50.7,0.57,-5.252,-2.993,-2.211,-1.424,-0.926,-1.278,-1.36195
105,169,39.2,43.5,0.57,-4.576,-2.612,-1.924,-1.202,-0.701,-1.056,-1.654
105,170,30.4,34.7,0.57,-3.781,-2.19,-1.638,-0.937,-0.436,-0.79,-1.363
105,171,25.2,34,0.302,-3.071,-1.83,-1.398,-0.763,-0.234,-0.608,-1.064
105,172,25.8,40,0,-3.216,-1.936,-1.487,-0.954,-0.327,-0.767,-1.208
105,173,32.1,42.9,0.326,-4.235,-2.484,-1.873,-1.111,-0.61,-0.969,-1.606
105,174,32.7,37.8,0.57,-3.88,-2.269,-1.706,-0.99,-0.49,-0.844,-1.245
105,175,29,32.6,0.57,-3.475,-2.005,-1.496,-0.863,-0.364,-0.718,-1.243
105,176,36.5,45.1,0.57,-4.42,-2.58,-1.936,-1.164,-0.665,-1.017,-1.685
105,177,52.1,63.3,0.57,-6.299,-3.604,-2.667,-1.714,-1.215,-1.569,-2.443
105,178,45.2,58.6,0.57,-5.704,-3.328,-2.503,-1.576,-1.075,-1.43,-2.28
105,179,31.2,39.7,0.57,-4.107,-2.417,-1.832,-1.04,-0.535,-0.893,-1.498
105,180,34.4,46.4,0.492,-4.425,-2.675,-2.06,-1.179,-0.676,-1.031,-1.586
105,181,36.4,50.7,0.552,-4.583,-2.758,-2.125,-1.218,-0.711,-1.068,-1.745
